SID,Turn,Speaker,childTurn,adultTurn,posemo,negemo,posemo_bin,negemo_bin,Sixltr,i,article,present,discrep,lingdist,WC,WC_log,ChildAge,ChildSex,ParentSex,ChildRace,ChildEthnicity,ParentRace,ParentEthnicity,FamilyIncome,inadubles
6197,30,adult,NA,15,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,31,child,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6197,32,adult,NA,16,25,0,1,0,0,0,25,25,0,0.579468163,4,1.609437912,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,33,child,17,NA,7.14,0,1,0,0,21.43,7.14,7.14,0,-0.198263003,14,2.708050201,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,34,adult,NA,17,0,0,0,0,11.11,11.11,0,33.33,0,-0.250074881,9,2.302585093,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,35,child,18,NA,0,0,0,0,0,0,12.5,0,0,0.526366999,8,2.197224577,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,36,adult,NA,18,0,5,0,1,10,0,10,15,5,0.272978016,20,3.044522438,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,37,child,19,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,38,adult,NA,19,0,0,0,0,0,0,20,0,0,0.730634635,5,1.791759469,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,39,child,20,NA,0,0,0,0,6.25,0,12.5,18.75,0,0.425921302,16,2.833213344,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,40,adult,NA,20,0,0,0,0,33.33,0,0,0,0,0.799528772,3,1.386294361,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,41,child,21,NA,16.67,0,1,0,0,0,16.67,16.67,0,0.448338228,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,42,adult,NA,21,4.76,0,1,0,14.29,9.52,14.29,23.81,0,0.34393189,21,3.091042453,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,43,child,22,NA,0,0,0,0,0,0,0,6.67,0,0.109257321,15,2.772588722,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,44,adult,NA,22,0,0,0,0,0,0,8.33,8.33,0,0.317050874,12,2.564949357,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,45,child,23,NA,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,46,adult,NA,23,8.33,0,1,0,8.33,0,8.33,16.67,0,0.37454855,12,2.564949357,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,47,child,24,NA,0,0,0,0,0,0,20,0,0,0.730634635,5,1.791759469,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,48,adult,NA,24,33.33,0,1,0,0,0,0,0,0,0.185920939,3,1.386294361,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,49,child,25,NA,22.22,0,1,0,0,0,11.11,11.11,0,0.360813325,9,2.302585093,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,50,adult,NA,25,11.11,0,1,0,0,0,11.11,11.11,0,0.360813325,9,2.302585093,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,51,child,26,NA,0,0,0,0,0,11.11,11.11,0,0,0.231065849,9,2.302585093,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,52,adult,NA,26,14.29,0,1,0,0,0,0,42.86,14.29,-0.869710841,7,2.079441542,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,53,child,27,NA,0,0,0,0,0,0,16.67,33.33,0,0.256851589,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,54,adult,NA,27,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,55,child,28,NA,0,0,0,0,0,0,0,21.43,14.29,-0.623398796,14,2.708050201,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,56,adult,NA,28,28.57,0,1,0,0,0,0,14.29,0,0.021674596,7,2.079441542,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,57,child,29,NA,0,0,0,0,11.11,0,5.56,16.67,5.56,0.131228838,18,2.944438979,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,58,adult,NA,29,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,59,child,30,NA,0,0,0,0,33.33,0,0,33.33,0,0.416440556,3,1.386294361,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6197,60,adult,NA,30,50,0,1,0,0,0,0,50,0,-0.388768854,4,1.609437912,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,61,child,31,NA,0,0,0,0,0,0,0,25,0,-0.101423957,8,2.197224577,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6197,62,adult,NA,31,0,0,0,0,7.69,0,7.69,30.77,7.69,-0.119703405,13,2.63905733,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,63,child,32,NA,0,0,0,0,0,0,33.33,0,0,1.093686314,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,64,adult,NA,32,0,0,0,0,16.67,0,0,16.67,0,0.301215329,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,65,child,33,NA,0,0,0,0,3.57,3.57,0,10.71,3.57,-0.094831954,28,3.36729583,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,66,adult,NA,33,0,0,0,0,0,16.67,0,33.33,0,-0.58344846,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,67,child,34,NA,0,0,0,0,0,0,15.38,7.69,0,0.516418481,13,2.63905733,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,68,adult,NA,34,0,0,0,0,0,0,0,50,0,-0.388768854,2,1.098612289,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,69,child,35,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,70,adult,NA,35,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,71,child,36,NA,16.67,0,1,0,0,0,0,0,0,0.185920939,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,72,adult,NA,36,0,0,0,0,0,0,10,10,0,0.343339829,10,2.397895273,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6197,73,child,37,NA,0,0,0,0,0,0,0,16.67,0,-0.005680638,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,74,adult,NA,37,0,0,0,0,0,0,0,23.08,0,-0.079355869,13,2.63905733,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,75,child,38,NA,0,0,0,0,16.67,0,0,33.33,0,0.10972869,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,76,adult,NA,38,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,77,child,39,NA,20,0,1,0,0,0,0,20,0,-0.043954978,5,1.791759469,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,78,adult,NA,39,0,0,0,0,0,0,14.29,14.29,14.29,-0.152135158,7,2.079441542,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,79,child,40,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,80,adult,NA,40,0,0,0,0,0,0,9.09,18.18,0,0.224536105,11,2.48490665,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,81,child,41,NA,0,0,0,0,16.67,0,0,0,0,0.492816906,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,82,adult,NA,41,12.5,0,1,0,0,0,0,50,0,-0.388768854,8,2.197224577,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,83,child,42,NA,0,0,0,0,20,0,0,0,0,0.554122459,5,1.791759469,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,84,adult,NA,42,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,85,child,43,NA,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,86,adult,NA,43,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,87,child,44,NA,0,0,0,0,7.14,0,0,35.71,0,-0.093074568,14,2.708050201,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,88,adult,NA,44,0,0,0,0,0,12.5,0,25,0,-0.391076914,8,2.197224577,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,89,child,45,NA,11.11,0,1,0,0,0,0,0,11.11,-0.251798826,9,2.302585093,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,90,adult,NA,45,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,91,child,46,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,92,adult,NA,46,0,0,0,0,5.88,5.88,5.88,23.53,5.88,-0.184048221,17,2.890371758,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,93,child,47,NA,0,0,0,0,0,0,14.29,14.29,14.29,-0.152135158,7,2.079441542,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,94,adult,NA,47,0,0,0,0,0,0,0,66.67,0,-0.580370431,3,1.386294361,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,95,child,48,NA,0,0,0,0,0,0,0,25,25,-1.086391925,4,1.609437912,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,96,adult,NA,48,14.29,0,1,0,0,0,0,28.57,0,-0.142456809,7,2.079441542,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,97,child,49,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,98,adult,NA,49,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,99,child,50,NA,0,0,0,0,0,16.67,16.67,16.67,0,0.062057044,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,100,adult,NA,50,0,0,0,0,0,0,16.67,16.67,0,0.448338228,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,101,child,51,NA,0,0,0,0,0,0,0,0,20,-0.602053435,5,1.791759469,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,102,adult,NA,51,0,0,0,0,0,0,0,12.5,0,0.042248491,8,2.197224577,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,103,child,52,NA,33.33,0,1,0,33.33,0,0,33.33,0,0.416440556,3,1.386294361,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,104,adult,NA,52,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,105,child,53,NA,0,0,0,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,106,adult,NA,53,0,0,0,0,0,0,50,0,0,1.54770518,4,1.609437912,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,107,child,54,NA,0,0,0,0,0,0,25,50,0,0.292123267,4,1.609437912,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,108,adult,NA,54,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,109,child,55,NA,0,0,0,0,0,0,16.67,33.33,0,0.256851589,6,1.945910149,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,110,adult,NA,55,4.76,0,1,0,4.76,0,4.76,14.29,0,0.238948418,21,3.091042453,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,111,child,56,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,112,adult,NA,56,0,0,0,0,33.33,0,0,0,0,0.799528772,3,1.386294361,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,113,child,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6197,114,adult,NA,57,20,0,1,0,0,20,0,0,0,-0.277523792,5,1.791759469,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,115,child,58,NA,0,0,0,0,0,0,11.11,22.22,0,0.233117253,9,2.302585093,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6197,116,adult,NA,58,0,0,0,0,0,11.11,0,11.11,11.11,-0.636938446,9,2.302585093,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,117,child,59,NA,8.33,8.33,1,1,0,0,0,33.33,0,-0.197167277,12,2.564949357,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,118,adult,NA,59,10,0,1,0,30,0,0,20,0,0.508347302,10,2.397895273,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,119,child,60,NA,9.09,0,1,0,0,0,0,18.18,0,-0.02303627,11,2.48490665,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6197,120,adult,NA,60,0,0,0,0,14.29,14.29,14.29,0,14.29,-0.055940089,7,2.079441542,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,121,child,61,NA,0,0,0,0,0,0,12.5,25,0,0.239022103,8,2.197224577,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,122,adult,NA,61,33.33,0,1,0,0,33.33,0,33.33,0,-0.969497922,3,1.386294361,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,123,child,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6197,124,adult,NA,62,8.33,0,1,0,8.33,0,0,16.67,0,0.147675295,12,2.564949357,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,125,child,63,NA,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",0
6197,126,adult,NA,63,25,0,1,0,0,0,0,25,0,-0.101423957,4,1.609437912,7,Female,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$150,000+",1
6198,1,child,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6198,2,adult,NA,1,5.26,0,1,0,5.26,0,10.53,21.05,0,0.327605297,19,2.995732274,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,3,child,2,NA,0,0,0,0,0,0,0,25,0,-0.101423957,4,1.609437912,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,4,adult,NA,2,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,5,child,3,NA,50,0,1,0,50,0,0,50,0,0.531734947,2,1.098612289,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,6,adult,NA,3,0,0,0,0,0,0,6.25,28.12,6.25,-0.213303562,32,3.496507561,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,7,child,4,NA,0,0,0,0,0,0,0,33.33,0,-0.197167277,3,1.386294361,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,8,adult,NA,4,0,0,0,0,0,0,22.22,22.22,0,0.535705712,9,2.302585093,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,9,child,5,NA,0,0,0,0,0,14.29,0,28.57,14.29,-1.036595759,7,2.079441542,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,10,adult,NA,5,0,0,0,0,0,0,11.11,22.22,0,0.233117253,9,2.302585093,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,11,child,6,NA,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,12,adult,NA,6,16.67,16.67,1,1,50,0,16.67,16.67,0,1.368842028,6,1.945910149,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,13,child,7,NA,0,0,0,0,0,50,0,50,0,-1.547380682,2,1.098612289,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,14,adult,NA,7,0,0,0,0,6.06,3.03,12.12,21.21,3.03,0.194209095,33,3.526360525,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,15,child,8,NA,33.33,0,1,0,33.33,0,0,0,0,0.799528772,3,1.386294361,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,16,adult,NA,8,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,17,child,9,NA,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,18,adult,NA,9,0,0,0,0,0,0,33.33,33.33,0,0.710598098,3,1.386294361,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,19,child,10,NA,0,0,0,0,0,11.11,11.11,11.11,0,0.103369777,9,2.302585093,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",1
6198,20,adult,NA,10,14.29,0,1,0,0,0,0,0,0,0.185920939,7,2.079441542,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,21,child,11,NA,0,0,0,0,20,20,0,0,0,0.090677728,5,1.791759469,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,22,adult,NA,11,50,0,1,0,0,0,0,0,0,0.185920939,2,1.098612289,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,23,child,12,NA,50,0,1,0,50,0,0,50,0,0.531734947,2,1.098612289,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,24,adult,NA,12,20,0,1,0,0,0,0,30,0,-0.158892937,10,2.397895273,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,25,child,13,NA,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,26,adult,NA,13,0,0,0,0,0,0,0,0,0,0.185920939,3,1.386294361,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,27,child,14,NA,0,0,0,0,14.29,0,0,0,0,0.449000925,7,2.079441542,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,28,adult,NA,14,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,29,child,15,NA,0,0,0,0,25,0,0,0,0,0.646172839,4,1.609437912,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,30,adult,NA,15,50,0,1,0,50,0,0,0,0,1.106424739,2,1.098612289,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,31,child,16,NA,100,0,1,0,0,0,0,0,0,0.185920939,1,0.693147181,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,32,adult,NA,16,0,0,0,0,6.25,0,25,12.5,0,0.838203586,16,2.833213344,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,33,child,17,NA,14.29,0,1,0,0,0,4.76,14.29,0,0.151316456,21,3.091042453,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,34,adult,NA,17,0,0,0,0,0,0,0,0,0,0.185920939,2,1.098612289,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,35,child,18,NA,0,0,0,0,40,0,20,20,0,1.237161759,5,1.791759469,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,36,adult,NA,18,0,0,0,0,25,0,25,25,0,1.039720063,4,1.609437912,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,37,child,19,NA,0,0,0,0,100,0,0,0,0,2.02692854,1,0.693147181,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,38,adult,NA,19,0,0,0,0,33.33,0,0,33.33,0,0.416440556,3,1.386294361,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,39,child,20,NA,0,0,0,0,100,0,0,0,0,2.02692854,1,0.693147181,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,40,adult,NA,20,5.56,0,1,0,5.56,0,5.56,11.11,5.56,0.092958421,18,2.944438979,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,41,child,21,NA,0,0,0,0,0,0,0,37.5,0,-0.245096406,8,2.197224577,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,42,adult,NA,21,50,0,1,0,0,0,0,25,0,-0.101423957,4,1.609437912,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,43,child,22,NA,0,0,0,0,20,0,20,20,0,0.868960238,5,1.791759469,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,44,adult,NA,22,0,0,0,0,20,0,20,20,0,0.868960238,5,1.791759469,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,45,child,23,NA,0,0,0,0,7.69,0,15.38,7.69,7.69,0.355015819,13,2.63905733,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,46,adult,NA,23,13.33,0,1,0,0,6.67,6.67,13.33,0,0.05981184,15,2.772588722,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,47,child,24,NA,50,0,1,0,50,0,0,50,0,0.531734947,2,1.098612289,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,48,adult,NA,24,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,49,child,25,NA,0,0,0,0,40,0,20,0,0,1.467037676,5,1.791759469,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
6198,50,adult,NA,25,0,0,0,0,0,0,0,0,0,0.185920939,1,0.693147181,9,Male,Female,White,Not Hispanic or Latino,White,Not Hispanic or Latino,"$100,000-$124,999",0
